,Carbon_Type,Conc_Carbon,Gly_OG,Met_Prod
0,12,0.9810774653455279,0.012401654809946903,0.891941479836936
1,12,0.987426644657904,0.08003665489989412,0.958807942029123
2,12,0.9749259495537621,0.1918491503333909,0.681751987907446
3,12,0.9816743026874241,0.330457205734483,0.0586289239482043
4,10,0.98523210686762,0.0087562403621259,0.5626062767099449
5,10,0.982956881634952,0.13223831614273002,0.941896714218785
6,0,0.8,0.4,0.15
