,Carbon_Type,Conc_Carbon [uL],Gly_OG [uL],Met_Prod [uL]
0,Lactose,981.077465345528,4.6506205537300875,267.5824439510808
1,Lactose,987.426644657904,30.013745587460292,287.6423826087369
2,Lactose,974.9259495537622,71.94343137502158,204.5255963722338
3,Lactose,981.6743026874242,123.92145215043111,17.58867718446129
4,Rhamnose,369.4620400753575,3.283590135797213,168.78188301298346
5,Rhamnose,368.608830613107,49.58936855352375,282.5690142656355
6,Sorbitol,138.59480269489896,150.0,45.0
