,Carbon_Type,Conc_Carbon [g/L],Gly_OG [%],Met_Prod [%]
0,Lactose,49.0538732672764,0.124016548099469,8.91941479836936
1,Lactose,49.3713322328952,0.8003665489989411,9.58807942029123
2,Lactose,48.7462974776881,1.918491503333909,6.81751987907446
3,Lactose,49.0837151343712,3.3045720573448296,0.586289239482043
4,Rhamnose,49.261605343381,0.08756240362125901,5.626062767099449
5,Rhamnose,49.1478440817476,1.3223831614272998,9.41896714218785
6,Sorbitol,40.0,4.0,1.5
