,Condition,Titer,Specific Productivity,Prod_OD,OG_OD
0,Exp0,18.483598606271777,2.239717997343421,8.274999909698963,3.218750047162175
1,Exp1,61.19159581881533,6.051909083802281,10.109374948441982,1.3937500739842652
2,Exp2,76.78419581881533,7.026180359216278,10.975624990314245,2.9425000274926423
3,Exp3,2.2506076655052265,0.23181229615972537,12.944375068545341,3.7512500739097594
4,Exp4,10.536638327526132,1.8555106688932401,5.5874999581277365,1.3550000699609517
5,Exp5,5.554675261324041,0.4710601038785994,11.834999915808439,3.601249956190586
6,Exp6,69.24864320557492,7.333287162544618,9.44062508329749,3.368124968037009
7,Exp7,58.195960278745645,6.826654058593567,8.50875004813075,3.261875078678131
8,Exp8,1.8234243902439025,0.11868739706401873,14.15187474027276,3.8674999928474425
9,Exp9,0.6134020905923345,0.054847149425952466,11.215625048279762,3.8681250965595244
10,Exp10,87.52125365853658,10.02536589372802,8.748125002384185,4.454375008717179
11,"BMGY, BMMY + Cells",23.89734076655052,2.272884784825729,10.401874963790178,2.985000001862645
