,CarbonSource,Carbon_conc,Gly,Met,SP,Titer,OD_OG,OD_Prod
58,5.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
59,6.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
60,7.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
61,8.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
62,9.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
63,10.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
64,11.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
65,12.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
66,13.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
67,14.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
68,15.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
69,16.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
70,17.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
71,18.0,0.0,4.0,1.5,5.093215784221345,50.53212800747488,4.612708461135625,9.921458298315605
72,1.0,1.009259259259255,2.586666666666667,4.966666666666666,2.1605810774988154,19.47358736276571,5.246875059455633,9.013125017881393
73,6.0,2.40213333333333,0.5866666666666661,6.8,1.611216250634107,13.964209880868951,6.102500014603137,8.666875023990869
74,4.0,0.5548717948717901,0.373333333333333,3.9,3.414122519018768,27.9723323989722,3.966250003601114,8.193124951769908
75,5.0,48.04386666666666,3.173333333333333,9.633333333333336,1.4290620173651185,9.948951179630928,5.359374961480498,6.961875033229589
76,2.0,15.97512,0.986666666666666,0.033333333333333,6.793777072854893,70.48119014249008,5.682500076144933,10.374374870806932
77,8.0,1.100977777777775,2.213333333333333,4.666666666666666,3.047489536486547,28.398158140621348,5.0845834395289415,9.318541639149188
78,10.0,49.73333333333334,2.826666666666667,1.9,4.639436704407487,45.9449211632796,4.929375086575746,9.90312490299344
79,13.0,0.13333333333333,0.8,1.933333333333333,5.023710012322919,48.16481955150665,5.377500035464763,9.587499961853029
80,15.0,0.7804878048780449,9.333333333333332,3.6666666666666656,1.9371164331932385,17.60838822704975,2.1012499897181987,9.089999922215938
81,17.0,0.266666666666666,2.186666666666667,0.7333333333333331,6.503145608809341,59.6622961924784,4.7437499711662525,9.174374953508377
82,18.0,0.33333333333333,0.453333333333333,1.2,6.372508779124022,54.65621058163981,4.277500087991356,8.57687489748001
83,0.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
84,1.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
85,2.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
86,3.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
87,4.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
88,5.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
89,6.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
90,7.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
91,8.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
92,9.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
93,10.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
94,11.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
95,12.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
96,13.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
97,14.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
98,15.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
99,16.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
100,17.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
101,18.0,0.0,4.0,1.5,5.992521440401646,52.41333800513898,3.9783334017793335,8.746458152284225
102,0.0,14.430555555555555,0.32,1.5333333333333328,9.068932706479488,99.4238425601495,4.175625086426734,10.96312496498227
103,2.0,11.917946666666666,0.106666666666666,1.0,5.437835292452189,42.27577026395702,2.878125008791685,7.774374910295009
104,3.0,11.399999999999997,0.16,0.4,1.155091150596987,18.033860663396403,3.847499933689832,15.61250006467104
105,8.0,2.40213333333333,0.346666666666666,0.5,9.068405240758477,77.36483356692361,6.209999878555536,8.531250149607658
106,9.0,13.665877192982457,0.373333333333333,1.5333333333333328,9.36292516848409,78.16287082457369,4.39499998152256,8.348125123083591
107,10.0,13.866666666666664,0.32,0.533333333333333,6.3674353293594494,52.893489254847,4.501875067725777,8.306874984809303
108,12.0,9.899999999999997,1.12,0.533333333333333,6.046468853346372,57.90249766409717,5.838750020265579,9.57625005081296
109,13.0,15.066666666666665,0.48,2.466666666666665,0.6576019021915859,10.888243401074517,5.236249972730874,16.557499856352806
110,15.0,9.365853658536585,0.24,1.266666666666666,5.848764409508297,40.19197792571829,3.598749960437417,6.871874999850988
111,16.0,2.44,0.4,2.133333333333333,5.636796305264288,48.07834910067741,4.895624887794256,8.52937493160367
112,17.0,1.8666666666666656,1.093333333333333,0.366666666666666,6.08499697306192,56.03901892081289,5.492500026375055,9.209374987185
113,0.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
114,1.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
115,2.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
116,3.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
117,4.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
118,5.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
119,6.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
120,7.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
121,8.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
122,9.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
123,10.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
124,11.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
125,12.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
126,13.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
127,14.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
128,15.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
129,16.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
130,17.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
131,18.0,0.0,4.0,1.5,5.044172150264566,45.83576208829712,4.146875018849968,9.08687505558133
132,0.0,3.751944444,1.413333333,0.666666667,7.209846604,83.57564121,5.815625094,11.59187508
133,1.0,0.656018519,1.28,0.466666667,5.41831792,57.87779549,5.236874983,10.68187514
134,2.0,2.028586667,0.64,0.133333333,6.320957046,53.40023593,5.635833302,8.448125108
135,5.0,2.1144,0.24,1.8,5.478796261,39.19279608,3.750416664,7.153541436
136,7.0,29.71916667,0.133333333,0.166666667,10.70503339,43.12121175,2.955000006,4.028124918
137,9.0,6.256666667,1.066666667,0.2,9.026234786,87.31377715,5.560625093,9.673333258
138,10.0,4.666666667,0.453333333,0.033333333,5.704354109,51.7598832,4.666874834,9.07375002
139,12.0,4.25,0.213333333,0.3,9.327893178,52.81919528,3.528750033,5.662500017
140,16.0,3.66,0.373333333,0.6,7.725999157,67.33691077,4.214375137,8.715624918
141,17.0,0.266666667,0.16,0.0,6.875644131,33.63908841,3.065000006,4.892499928
142,18.0,12.0,0.026666667,0.033333333,0.366202214,3.816742584,2.08125007,10.42250003
143,0.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
144,1.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
145,2.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
146,3.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
147,4.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
148,5.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
149,6.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
150,7.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
151,8.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
152,9.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
153,10.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
154,11.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
155,12.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
156,13.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
157,14.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
158,15.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
159,16.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
160,17.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
161,18.0,0.0,4.0,1.5,5.522190205,49.67095071,4.012708316,8.994791716
162,8.0,28.99999999954667,3.0,1.5,8.238796150244951,70.94118412698413,3.093125016093254,8.610625003129243
163,8.0,36.000000000817785,0.3,3.7,9.478477206250188,70.25921164021165,3.309999962002039,7.412499931305646
164,7.0,15.999999999476188,0.4,1.4,6.073313547696649,52.64424126984127,3.546249956488609,8.668125045150518
165,8.0,46.00000000048889,4.8,4.2,7.043979317937601,69.17627936507935,2.9687500061839818,9.820624996572732
166,7.0,39.99999999869048,0.1,0.6,10.480870356452357,50.858424338624346,2.370000022128224,4.852500089108943
167,8.0,20.99999999880889,0.0,2.1,12.353658302307364,44.86694285714286,1.885625018402934,3.6318750089406966
168,9.0,10.500000000273682,0.3,4.2,5.891831075009718,47.31508571428572,3.2275000090152024,8.03062496393919
169,8.0,8.00000000073778,1.1,2.7,6.429347165123447,54.69365396825397,3.568125000819564,8.506875202655792
170,8.0,10.499999999404446,0.2,1.1,12.015509333519397,66.2655343915344,2.5400000127404927,5.515000034719705
171,8.0,3.999999999868445,0.2,0.4,10.82774497786898,68.38397777777777,2.9256250212341546,6.3156250832974905
172,9.0,28.057857017543856,0.456533333333333,1.3309999999999995,10.624364510618037,97.26605608465609,3.744375004097819,9.154999904930593
173,0.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
174,1.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
175,2.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
176,3.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
177,4.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
178,5.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
179,6.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
180,7.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
181,8.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
182,9.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
183,10.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
184,11.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
185,12.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
186,13.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
187,14.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
188,15.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
189,16.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
190,17.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
191,18.0,0.0,4.0,1.5,4.426329855664561,39.52435873015873,2.5887499532103537,8.929374904036521
192,4.0,30.00000001,4.0,3.0,0.143566097,3.494877365,3.830833357,24.34333348
193,5.0,30.00000001,4.0,3.0,2.047517023,17.46759519,3.74861112,8.531111093
194,11.0,30.0,4.0,3.0,2.986985232,23.25533948,3.825972247,7.785555562
195,6.0,30.0,4.0,3.0,0.145922391,3.680912559,3.827638921,25.2251388
196,0.0,40.0,4.0,3.0,4.834149252,63.23470062,3.587500003,13.08083332
197,15.0,30.0,4.0,3.0,2.231668382,17.40329401,3.584999961,7.79833337
198,16.0,30.0,4.0,3.0,5.088493191,47.82547536,3.402916649,9.398749995
199,14.0,30.0,4.0,3.0,2.504185288,22.19577669,3.33708334,8.863472201
200,4.0,30.00000001,1.0,1.0,0.145077805,3.853629214,5.002499958,26.56250009
201,5.0,30.00000001,1.0,1.0,3.334039988,28.76952348,5.109305563,8.62902772
202,11.0,30.0,1.0,1.0,4.617609559,37.04541423,5.299861012,8.022638935
203,6.0,30.0,1.0,1.0,0.160690386,4.293714085,4.710972254,26.72041684
204,0.0,40.0,1.0,1.0,6.893736676,83.12122946,4.822499954,12.05749993
205,15.0,30.0,1.0,1.0,3.597152611,28.6273398,4.752916622,7.958333408
206,16.0,30.0,1.0,1.0,6.206053523,60.7598505,4.948333368,9.790416773
207,14.0,30.0,1.0,1.0,5.652033232,50.08093942,4.716527655,8.860694438
208,0.0,15.0,0.3,1.5,9.331582463,112.709965,3.827499968,12.07833349
209,7.0,3.933273801,0.11958637,1.0677812,8.848459512,57.80501869,2.899583374,6.532777667
210,9.0,6.65364685,0.74409102,1.85140763,6.125769887,61.59801954,5.870972229,10.05555558
211,8.0,8.53334015,0.57367031,1.79637275,7.432100412,62.76718485,5.573055404,8.445416688
212,7.0,20.981667,0.15008315,1.46406566,10.49854175,59.46548937,2.799166705,5.664166588
213,9.0,28.05722855,0.45649903,1.33108033,11.69575966,104.1848524,4.568750005,8.907916673
214,8.0,21.3275125,0.4967,1.45903921,11.18596397,82.67825664,4.534583411,7.391250037
215,9.0,0.0050253,3.512759701,0.74706282,5.79492423,54.78537452,4.188333387,9.454027757
216,0.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
217,1.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
218,2.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
219,3.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
220,4.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
221,5.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
222,6.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
223,7.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
224,8.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
225,9.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
226,10.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
227,11.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
228,12.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
229,13.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
230,14.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
231,15.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
232,16.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
233,17.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
234,18.0,0.0,4.0,1.5,5.79492423,54.78537452,4.188333387,9.454027757
