,Condition,Titer,Specific Productivity,Prod_OD,OG_OD
0,Exp0,78.99450313588851,7.401777913990221,10.711250171661376,4.8456249727308744
1,Exp1,78.3338,6.521032926077627,12.018124849200248,4.03500003427267
2,Exp2,96.24852752613239,8.522690698765535,11.300625183284282,4.156249944716691
3,Exp3,76.11582787456445,7.997136933357279,9.505000148564577,3.686249998062849
4,Exp4,38.33461463414634,3.99475426012847,9.581250042319297,1.831875039860606
5,Exp5,103.9675087108014,9.496364781298002,10.948750094175338,3.569374928846955
6,Exp6,0.0,0.0,0.13249998133629548,2.263749946504831
7,Exp7,41.14153867595819,4.292210203669822,9.600625090897083,7.7524998659640545
8,Exp8,28.28471567944251,3.5581781891869797,7.830625024288892,2.7406249629706143
9,Exp9,39.747887108013934,3.3378002513048646,11.905624993741512,3.02374995931983
10,Exp10,111.4515094076655,10.208686366050182,10.922499836087226,4.214999961331486
11,"BMGY, BMMY + Cells",30.180094076655053,2.3252684868662827,12.97750016361475,3.5512500411272048
